origin,crop_url,box,label,score
https://i.pinimg.com/736x/f3/af/33/f3af3302d9c9fd472e0b9ea724c6ed70.jpg,http://localhost:8000/images/d4cc5e8930c1467d8ff27b9b9a540b44.jpg,"185,271,366,455",top,0.4274234175682068
https://i.pinimg.com/736x/d0/0e/3f/d00e3fd40a1031e20337b49c5059b081.jpg,http://localhost:8000/images/dd1764d0974d4ea89b2b2fd25d48312f.jpg,"125,422,486,927",bottom,0.892062783241272
https://i.pinimg.com/736x/d0/0e/3f/d00e3fd40a1031e20337b49c5059b081.jpg,http://localhost:8000/images/6463a30bd71049e1947a0c0a36bec7bf.jpg,"274,1072,336,1233",outer,0.8987298011779785
https://i.pinimg.com/736x/d0/0e/3f/d00e3fd40a1031e20337b49c5059b081.jpg,http://localhost:8000/images/d590005b8b9946fdaf0b4f679d878cad.jpg,"207,1105,283,1297",outer,0.8986585140228271
https://i.pinimg.com/736x/d0/0e/3f/d00e3fd40a1031e20337b49c5059b081.jpg,http://localhost:8000/images/c463c778cba84fb3b564469ffe613a2a.jpg,"90,213,622,550",shoes,0.8037144541740417
https://i.pinimg.com/736x/d0/0e/3f/d00e3fd40a1031e20337b49c5059b081.jpg,http://localhost:8000/images/082d1056ae2f425cab90b59567a80911.jpg,"240,269,377,425",top,0.7616326808929443
https://i.pinimg.com/736x/d0/0e/3f/d00e3fd40a1031e20337b49c5059b081.jpg,http://localhost:8000/images/9c4c11b4101541579bdc7807c2ee9b32.jpg,"4,675,121,883",bag,0.4769189655780792
https://i.pinimg.com/736x/44/d6/06/44d606382c08eb3982e90abfe350edd4.jpg,http://localhost:8000/images/f689818fad8f41e79a7f3d5b6d459afb.jpg,"77,324,307,842",bottom,0.5207281708717346
https://i.pinimg.com/736x/44/d6/06/44d606382c08eb3982e90abfe350edd4.jpg,http://localhost:8000/images/17460f119a7f4cc8ad8faf489729985a.jpg,"335,504,537,639",bag,0.4372149407863617
https://i.pinimg.com/75x75_RS/84/07/62/84076290b683ffce80a3fba932bb8c8c.jpg,http://localhost:8000/images/aef80ecd5283457599ace744489b7794.jpg,"0,0,74,74",dress,0.4222181439399719
https://i.pinimg.com/736x/91/9f/59/919f59f4ea04c68bf2c871283d1ed8cc.jpg,http://localhost:8000/images/ce5cdeda0b9c434180f9e41db3c9c795.jpg,"148,478,317,841",bottom,0.8585240840911865
https://i.pinimg.com/736x/91/9f/59/919f59f4ea04c68bf2c871283d1ed8cc.jpg,http://localhost:8000/images/5892374baaba447caf9222f54bc68ab3.jpg,"131,289,194,476",bag,0.6293357014656067
https://i.pinimg.com/736x/91/9f/59/919f59f4ea04c68bf2c871283d1ed8cc.jpg,http://localhost:8000/images/80f3a506590d429ebe8b71ec12fd3dbc.jpg,"99,283,355,562",shoes,0.6492481231689453
https://i.pinimg.com/736x/91/9f/59/919f59f4ea04c68bf2c871283d1ed8cc.jpg,http://localhost:8000/images/b3721946ccc841949dc72d5308c7728e.jpg,"258,830,303,842",outer,0.5945404767990112
https://i.pinimg.com/736x/91/9f/59/919f59f4ea04c68bf2c871283d1ed8cc.jpg,http://localhost:8000/images/3f5cf330e51b4663af3a0b62488bd528.jpg,"64,315,400,515",top,0.4487594664096832
https://i.pinimg.com/736x/91/9f/59/919f59f4ea04c68bf2c871283d1ed8cc.jpg,http://localhost:8000/images/842842fab4b54ae5a59f40f4e66bac19.jpg,"186,823,231,840",outer,0.4933038353919983
https://i.pinimg.com/736x/fe/e3/b4/fee3b4b6da5c5504ab29f0cadcac6f4d.jpg,http://localhost:8000/images/1858a6a0436e441db9767ef1ef499df6.jpg,"483,1154,559,1190",outer,0.8344345688819885
https://i.pinimg.com/736x/fe/e3/b4/fee3b4b6da5c5504ab29f0cadcac6f4d.jpg,http://localhost:8000/images/1df168044746417ebe01d5454a37034e.jpg,"364,1149,434,1183",outer,0.7942571640014648
https://i.pinimg.com/736x/fe/e3/b4/fee3b4b6da5c5504ab29f0cadcac6f4d.jpg,http://localhost:8000/images/722ca777c2cc4c92b708337c5ea02ccb.jpg,"489,192,569,444",bag,0.7534356713294983
https://i.pinimg.com/736x/fe/e3/b4/fee3b4b6da5c5504ab29f0cadcac6f4d.jpg,http://localhost:8000/images/2ed186ceb5704ef08eabb4a4904f1565.jpg,"267,402,603,1173",bottom,0.6931695342063904
https://i.pinimg.com/736x/fe/e3/b4/fee3b4b6da5c5504ab29f0cadcac6f4d.jpg,http://localhost:8000/images/9360e9f8919041268d2b4d5949455b44.jpg,"250,216,629,434",top,0.6665629148483276
https://i.pinimg.com/736x/fe/e3/b4/fee3b4b6da5c5504ab29f0cadcac6f4d.jpg,http://localhost:8000/images/2c33c9b8e7114dd998955934f574a031.jpg,"57,328,296,915",shoes,0.5090828537940979
https://i.pinimg.com/736x/1a/bb/74/1abb742a2eabd38ae899975efc0824ad.jpg,http://localhost:8000/images/aba630cb15b749439ba1a0a60c930fc3.jpg,"258,567,294,604",outer,0.8950306177139282
https://i.pinimg.com/736x/1a/bb/74/1abb742a2eabd38ae899975efc0824ad.jpg,http://localhost:8000/images/aa54aec60b2d41508d38fe9ab806a4cb.jpg,"170,13,282,63",hat,0.8458979725837708
https://i.pinimg.com/736x/1a/bb/74/1abb742a2eabd38ae899975efc0824ad.jpg,http://localhost:8000/images/d56a7d0e48f94157a463b53671fcc87d.jpg,"197,572,233,586",outer,0.7170770764350891
https://i.pinimg.com/736x/1a/bb/74/1abb742a2eabd38ae899975efc0824ad.jpg,http://localhost:8000/images/d920af689645404aa0d39f914fe1807c.jpg,"148,100,321,578",dress,0.42750197649002075
https://i.pinimg.com/736x/a0/be/a7/a0bea7f9fc85d8182824ee4e65d3ef5e.jpg,http://localhost:8000/images/92c8af4896e94bf59455ffdc3b9c976a.jpg,"5,415,414,1244",bottom,0.9075904488563538
https://i.pinimg.com/736x/a0/be/a7/a0bea7f9fc85d8182824ee4e65d3ef5e.jpg,http://localhost:8000/images/1e772e35e7c14dd6bcd6a193cd161682.jpg,"6,189,431,704",shoes,0.89845871925354
https://i.pinimg.com/736x/a0/be/a7/a0bea7f9fc85d8182824ee4e65d3ef5e.jpg,http://localhost:8000/images/d1f6c34649ce4b14a21bc22a3ac1579e.jpg,"36,9,316,183",hat,0.8720523118972778
https://i.pinimg.com/736x/a0/be/a7/a0bea7f9fc85d8182824ee4e65d3ef5e.jpg,http://localhost:8000/images/1be42431e7584869a5b97c363609d56c.jpg,"73,211,232,402",top,0.7149797081947327
https://i.pinimg.com/736x/a0/be/a7/a0bea7f9fc85d8182824ee4e65d3ef5e.jpg,http://localhost:8000/images/442dc0c6c97e487fa41ca5dbfc0792db.jpg,"203,523,329,665",bag,0.49626678228378296
https://i.pinimg.com/736x/89/9f/2d/899f2d0dbda2f93d612a99d123cf16ff.jpg,http://localhost:8000/images/6a177edd175142f594b9de11155a31b4.jpg,"203,480,532,1340",bottom,0.8794639706611633
https://i.pinimg.com/736x/89/9f/2d/899f2d0dbda2f93d612a99d123cf16ff.jpg,http://localhost:8000/images/e60419bafd7049f5ba7be1dd48aa2fff.jpg,"186,242,416,513",top,0.8247851729393005
https://i.pinimg.com/736x/89/9f/2d/899f2d0dbda2f93d612a99d123cf16ff.jpg,http://localhost:8000/images/39a1037b76c548cf84528f1a173a7cfe.jpg,"415,544,547,727",bag,0.7719805836677551
https://i.pinimg.com/736x/89/9f/2d/899f2d0dbda2f93d612a99d123cf16ff.jpg,http://localhost:8000/images/da4f796ea6df44e5b274faddb9c440e0.jpg,"474,1304,530,1340",outer,0.5360947847366333
https://i.pinimg.com/736x/a7/3c/59/a73c59df293a58588319bae4f523446f.jpg,http://localhost:8000/images/2a2ff11394a443d0b64d6e701c28287a.jpg,"266,1428,377,1544",outer,0.9232007265090942
https://i.pinimg.com/736x/a7/3c/59/a73c59df293a58588319bae4f523446f.jpg,http://localhost:8000/images/f501dff73c00402586c0b93356708ee1.jpg,"368,1432,474,1544",outer,0.9119654297828674
https://i.pinimg.com/736x/a7/3c/59/a73c59df293a58588319bae4f523446f.jpg,http://localhost:8000/images/faa14ea98fb9401e8d1b4b8b1a8b3d10.jpg,"195,305,627,1301",unknown,0.0
https://i.pinimg.com/736x/bb/ab/f8/bbabf8f18b9f5c46843a77c8d3e9d70e.jpg,http://localhost:8000/images/9f6f656f96314fdcadb3817f8ee5973e.jpg,"412,826,475,941",outer,0.9309174418449402
https://i.pinimg.com/736x/bb/ab/f8/bbabf8f18b9f5c46843a77c8d3e9d70e.jpg,http://localhost:8000/images/2bd7eff616654f22ae61937268fe20d6.jpg,"341,833,401,914",outer,0.9042538404464722
https://i.pinimg.com/736x/bb/ab/f8/bbabf8f18b9f5c46843a77c8d3e9d70e.jpg,http://localhost:8000/images/741f107f6ef6410c82605ad85ace739e.jpg,"273,481,498,837",bottom,0.9004700779914856
https://i.pinimg.com/736x/bb/ab/f8/bbabf8f18b9f5c46843a77c8d3e9d70e.jpg,http://localhost:8000/images/73bec71f4cf746a099366daf51df6892.jpg,"322,215,435,283",hat,0.7386504411697388
https://i.pinimg.com/736x/bb/ab/f8/bbabf8f18b9f5c46843a77c8d3e9d70e.jpg,http://localhost:8000/images/4bd5a118f9bd4ab9a52d65e54da93ec8.jpg,"306,348,444,487",top,0.7265276908874512
https://i.pinimg.com/736x/bb/ab/f8/bbabf8f18b9f5c46843a77c8d3e9d70e.jpg,http://localhost:8000/images/8ad163f51c3a415fa0e120302769e5a9.jpg,"203,317,538,730",shoes,0.6173997521400452
https://i.pinimg.com/736x/12/bc/ab/12bcab73ce50b1a0bd78f547891887b8.jpg,http://localhost:8000/images/5b79eac0a6044cf09b147ebc355f8a5f.jpg,"277,564,533,962",bottom,0.9237959980964661
https://i.pinimg.com/736x/12/bc/ab/12bcab73ce50b1a0bd78f547891887b8.jpg,http://localhost:8000/images/9785f0aec6814109bb85283ed98bf084.jpg,"412,953,478,1066",outer,0.9084902405738831
https://i.pinimg.com/736x/12/bc/ab/12bcab73ce50b1a0bd78f547891887b8.jpg,http://localhost:8000/images/0ecbc588f8334ce099f5cf2e0a89399b.jpg,"192,667,344,928",bag,0.8781479001045227
https://i.pinimg.com/736x/12/bc/ab/12bcab73ce50b1a0bd78f547891887b8.jpg,http://localhost:8000/images/2169b3b835ed4987b25078a146c0247c.jpg,"282,960,337,1075",outer,0.871873676776886
https://i.pinimg.com/736x/12/bc/ab/12bcab73ce50b1a0bd78f547891887b8.jpg,http://localhost:8000/images/2d9128c8afe247bd8f8c5f249d148af2.jpg,"338,194,494,299",hat,0.8649657964706421
https://i.pinimg.com/736x/12/bc/ab/12bcab73ce50b1a0bd78f547891887b8.jpg,http://localhost:8000/images/b51a5b5057b04890bf2311c42474ccd1.jpg,"292,346,520,650",top,0.8334212303161621
https://i.pinimg.com/736x/12/bc/ab/12bcab73ce50b1a0bd78f547891887b8.jpg,http://localhost:8000/images/2333c047e592472d8e9e82738b9fd3ba.jpg,"252,310,580,783",shoes,0.7449426054954529
https://i.pinimg.com/736x/c4/28/17/c4281783508ccdb7fb390676f9990abe.jpg,http://localhost:8000/images/bbb68e97b9ba4b63a727ad110c2d5d6c.jpg,"490,1145,554,1206",outer,0.8992372751235962
https://i.pinimg.com/736x/c4/28/17/c4281783508ccdb7fb390676f9990abe.jpg,http://localhost:8000/images/6a264b00d5a149da8439288e31d8e853.jpg,"165,396,531,720",shoes,0.8642297387123108
https://i.pinimg.com/736x/c4/28/17/c4281783508ccdb7fb390676f9990abe.jpg,http://localhost:8000/images/7511af532c18479387c54bbaae2ba4f1.jpg,"299,1103,356,1145",outer,0.8758366703987122
https://i.pinimg.com/736x/c4/28/17/c4281783508ccdb7fb390676f9990abe.jpg,http://localhost:8000/images/65eab7cd4c624168b8e9b4aa2cc3ea99.jpg,"209,706,552,1161",bottom,0.8493810892105103
https://i.pinimg.com/736x/c4/28/17/c4281783508ccdb7fb390676f9990abe.jpg,http://localhost:8000/images/d3e03f8aea014401af0563ae660e6eae.jpg,"200,441,386,735",bag,0.7093634009361267
https://i.pinimg.com/736x/c4/28/17/c4281783508ccdb7fb390676f9990abe.jpg,http://localhost:8000/images/89b7751c1d024460a05c2f434c234871.jpg,"181,437,515,793",top,0.6943400502204895
https://i.pinimg.com/736x/66/00/b2/6600b22c7c722e0e48406333b381a94c.jpg,http://localhost:8000/images/19361287a8d1435891f49215327ec11b.jpg,"82,997,153,1173",outer,0.9200011491775513
https://i.pinimg.com/736x/66/00/b2/6600b22c7c722e0e48406333b381a94c.jpg,http://localhost:8000/images/19a67ed3bd0748929ca3895b043025c5.jpg,"98,450,365,1023",bottom,0.9053000211715698
https://i.pinimg.com/736x/66/00/b2/6600b22c7c722e0e48406333b381a94c.jpg,http://localhost:8000/images/de323e607e3a4c2698cec0ad8e654b20.jpg,"285,979,356,1123",outer,0.8925320506095886
https://i.pinimg.com/736x/66/00/b2/6600b22c7c722e0e48406333b381a94c.jpg,http://localhost:8000/images/39ec087891e84c91926b5186fcf80f63.jpg,"226,243,458,647",bag,0.8826364874839783
https://i.pinimg.com/736x/66/00/b2/6600b22c7c722e0e48406333b381a94c.jpg,http://localhost:8000/images/59be873b031349e493719c06ed1a9951.jpg,"153,244,373,482",top,0.46191349625587463
https://i.pinimg.com/736x/66/00/b2/6600b22c7c722e0e48406333b381a94c.jpg,http://localhost:8000/images/0af8ca3996904a178404e663a6193ba0.jpg,"61,235,471,865",shoes,0.4718843996524811
https://i.pinimg.com/736x/e5/33/4b/e5334b87940d7a3fe1cd7a7864abfd72.jpg,http://localhost:8000/images/95d2a649c7104287b9f42ec260c9783e.jpg,"44,439,350,728",bag,0.8086057901382446
https://i.pinimg.com/736x/4b/21/1f/4b211f8ee2da1183e0a4b2a0b8558045.jpg,http://localhost:8000/images/4008a64d4f8d466face016ff0c77a2db.jpg,"158,890,239,1071",outer,0.9437587261199951
https://i.pinimg.com/736x/4b/21/1f/4b211f8ee2da1183e0a4b2a0b8558045.jpg,http://localhost:8000/images/587c6086a59e40368a1ee30b0403162f.jpg,"392,1222,532,1280",outer,0.8789843320846558
https://i.pinimg.com/736x/4b/21/1f/4b211f8ee2da1183e0a4b2a0b8558045.jpg,http://localhost:8000/images/5c8ac5cafc924cfca2fdb28c29f25a86.jpg,"211,509,541,1268",bottom,0.8262155652046204
https://i.pinimg.com/736x/4b/21/1f/4b211f8ee2da1183e0a4b2a0b8558045.jpg,http://localhost:8000/images/1274cf0c68064e2cbca84fb3478ff188.jpg,"146,142,442,534",top,0.41090646386146545
https://i.pinimg.com/736x/40/13/b7/4013b7e35e58150dc54f3634ea3927fb.jpg,http://localhost:8000/images/a1b6dd4843904b538fcaa3a10a490791.jpg,"59,168,176,401",bottom,0.864326000213623
https://i.pinimg.com/736x/40/13/b7/4013b7e35e58150dc54f3634ea3927fb.jpg,http://localhost:8000/images/e76201f0538d46e58f8dcbc953931685.jpg,"41,80,105,190",bag,0.7420492172241211
https://i.pinimg.com/736x/40/13/b7/4013b7e35e58150dc54f3634ea3927fb.jpg,http://localhost:8000/images/6839aa9d854b4fcd9689e9ad47e95d26.jpg,"52,94,183,183",top,0.631083607673645
https://i.pinimg.com/736x/26/e2/7e/26e27e48a9e650c0fe35ee429d4d499c.jpg,http://localhost:8000/images/3e9e11c3b9bc43b184ed20d60daeb018.jpg,"225,439,523,946",bottom,0.9227263927459717
https://i.pinimg.com/736x/26/e2/7e/26e27e48a9e650c0fe35ee429d4d499c.jpg,http://localhost:8000/images/a22774430fc04e8abeb540bf67bf621c.jpg,"172,964,272,1082",outer,0.8834289312362671
https://i.pinimg.com/736x/26/e2/7e/26e27e48a9e650c0fe35ee429d4d499c.jpg,http://localhost:8000/images/47ddd878502f495287bdf56edff430e9.jpg,"434,945,513,1061",outer,0.8643065094947815
https://i.pinimg.com/736x/26/e2/7e/26e27e48a9e650c0fe35ee429d4d499c.jpg,http://localhost:8000/images/488e3393c2094bd0ac49a86f26b92c9e.jpg,"304,237,482,465",top,0.8427498936653137
https://i.pinimg.com/736x/26/e2/7e/26e27e48a9e650c0fe35ee429d4d499c.jpg,http://localhost:8000/images/3530b2ca4e4f4b6fa87b9e8bf67af2e8.jpg,"143,218,637,873",shoes,0.7853719592094421
https://i.pinimg.com/736x/1c/2e/0c/1c2e0c7e5c26e68768966b13938dafad.jpg,http://localhost:8000/images/374afcef7dd24a0ab919622d504113f2.jpg,"349,826,434,907",outer,0.8940809369087219
https://i.pinimg.com/736x/1c/2e/0c/1c2e0c7e5c26e68768966b13938dafad.jpg,http://localhost:8000/images/795d44c91ea54045a740f819102cab3f.jpg,"275,786,336,883",outer,0.8936025500297546
https://i.pinimg.com/736x/1c/2e/0c/1c2e0c7e5c26e68768966b13938dafad.jpg,http://localhost:8000/images/ec248c645c7e4c8a9c84fa92675c3cde.jpg,"299,470,363,549",bag,0.6632714867591858
https://i.pinimg.com/736x/1c/2e/0c/1c2e0c7e5c26e68768966b13938dafad.jpg,http://localhost:8000/images/a830af4ca8d8444facca8f911d6194e2.jpg,"246,275,548,804",shoes,0.6580970883369446
https://i.pinimg.com/736x/1c/2e/0c/1c2e0c7e5c26e68768966b13938dafad.jpg,http://localhost:8000/images/db6796c0a89848118c22f7762be50661.jpg,"299,418,446,818",bottom,0.5099029541015625
https://i.pinimg.com/736x/0c/15/7b/0c157bafc66069587b698965c00d5b94.jpg,http://localhost:8000/images/a53261f4c5194b85a5ea0fb492e57c14.jpg,"266,991,509,1290",bag,0.759870707988739
https://i.pinimg.com/736x/0c/15/7b/0c157bafc66069587b698965c00d5b94.jpg,http://localhost:8000/images/2e42bc42b1e2468a8d11fdafb832971b.jpg,"364,607,704,1094",bottom,0.6609084010124207
https://i.pinimg.com/736x/0c/15/7b/0c157bafc66069587b698965c00d5b94.jpg,http://localhost:8000/images/33793e4618ab4fde9e9d9da5aaf61589.jpg,"13,881,214,1289",outer,0.6246001720428467
https://i.pinimg.com/736x/0c/15/7b/0c157bafc66069587b698965c00d5b94.jpg,http://localhost:8000/images/569951fa89e64c6ab166db49636f5ca9.jpg,"122,899,248,1276",outer,0.6081622242927551
https://i.pinimg.com/736x/17/d1/10/17d11058f31381abb642df0e9f9995be.jpg,http://localhost:8000/images/fd0c0cf46aa740b88898c7a201327a62.jpg,"187,67,535,931",bottom,0.9189807772636414
https://i.pinimg.com/736x/17/d1/10/17d11058f31381abb642df0e9f9995be.jpg,http://localhost:8000/images/5e71540408c443fdba7513b877dba0c6.jpg,"420,915,482,959",outer,0.8979907035827637
https://i.pinimg.com/736x/17/d1/10/17d11058f31381abb642df0e9f9995be.jpg,http://localhost:8000/images/065d14c3982d43f58c228ae1886e7f0a.jpg,"493,270,558,424",bag,0.880415141582489
https://i.pinimg.com/736x/17/d1/10/17d11058f31381abb642df0e9f9995be.jpg,http://localhost:8000/images/e2fd6cb9bf904a56ab19f03c20c30f42.jpg,"221,917,289,966",outer,0.8216598629951477
https://i.pinimg.com/736x/17/d1/10/17d11058f31381abb642df0e9f9995be.jpg,http://localhost:8000/images/3063740a1bb943e59cfd4e82d30f4902.jpg,"274,1,466,49",top,0.7013327479362488
https://i.pinimg.com/736x/7f/6c/54/7f6c545b05aa8d7c38cbbabba031a3dc.jpg,http://localhost:8000/images/9f9704096be94491b385c6c698a3051e.jpg,"211,646,375,994",bottom,0.9397306442260742
https://i.pinimg.com/736x/7f/6c/54/7f6c545b05aa8d7c38cbbabba031a3dc.jpg,http://localhost:8000/images/4fb47564501e42f79c1bd709a7300c3b.jpg,"272,940,313,1037",outer,0.9237755537033081
https://i.pinimg.com/736x/7f/6c/54/7f6c545b05aa8d7c38cbbabba031a3dc.jpg,http://localhost:8000/images/d690c9c544e545369011b8296643278c.jpg,"240,1027,295,1118",outer,0.8982738256454468
https://i.pinimg.com/736x/7f/6c/54/7f6c545b05aa8d7c38cbbabba031a3dc.jpg,http://localhost:8000/images/bbbc6079583947fd921774b2d59f1d39.jpg,"323,715,477,914",bag,0.8730583190917969
https://i.pinimg.com/736x/7f/6c/54/7f6c545b05aa8d7c38cbbabba031a3dc.jpg,http://localhost:8000/images/5eb1c2cd01054abf8324d36ebe97758b.jpg,"215,422,376,689",top,0.8752519488334656
https://i.pinimg.com/736x/7f/6c/54/7f6c545b05aa8d7c38cbbabba031a3dc.jpg,http://localhost:8000/images/d59d57173af34754bd9b8d1cb49267db.jpg,"177,404,425,644",shoes,0.7796776294708252
https://i.pinimg.com/736x/81/6d/df/816ddff305ac34cd7bcde3946746f2fc.jpg,http://localhost:8000/images/1d0934ba89de4810bfefa432404044c1.jpg,"199,570,227,636",outer,0.9179187417030334
https://i.pinimg.com/736x/81/6d/df/816ddff305ac34cd7bcde3946746f2fc.jpg,http://localhost:8000/images/551ff30bcfe04c0797c5728efbcfb7f9.jpg,"123,418,192,534",bag,0.8683880567550659
https://i.pinimg.com/736x/81/6d/df/816ddff305ac34cd7bcde3946746f2fc.jpg,http://localhost:8000/images/947e2568fc714b6bb91640bbb82e0fd2.jpg,"234,208,275,317",top,0.7546412944793701
https://i.pinimg.com/736x/81/6d/df/816ddff305ac34cd7bcde3946746f2fc.jpg,http://localhost:8000/images/0c286060eb0c4d8c90cfabc807bab05d.jpg,"158,155,350,609",shoes,0.7385936975479126
https://i.pinimg.com/736x/81/6d/df/816ddff305ac34cd7bcde3946746f2fc.jpg,http://localhost:8000/images/4196a24f147e4d1b9ee08dc2a91e57ed.jpg,"206,316,268,574",bottom,0.723502516746521
https://i.pinimg.com/736x/1a/65/21/1a65212dd1e22a7e0e9fcb46c784e3b9.jpg,http://localhost:8000/images/850a941e3f664fc9a148d1fbbfb596f3.jpg,"131,182,224,550",bag,0.9602157473564148
https://i.pinimg.com/736x/1a/65/21/1a65212dd1e22a7e0e9fcb46c784e3b9.jpg,http://localhost:8000/images/f2766d092e0d48e1bd1d737d99833d4a.jpg,"238,783,291,891",outer,0.9304274320602417
https://i.pinimg.com/736x/1a/65/21/1a65212dd1e22a7e0e9fcb46c784e3b9.jpg,http://localhost:8000/images/a8c65ecd46ef41f09753bc1b2ce11ef6.jpg,"259,662,300,778",outer,0.9190003871917725
https://i.pinimg.com/736x/1a/65/21/1a65212dd1e22a7e0e9fcb46c784e3b9.jpg,http://localhost:8000/images/5041a5df2f7f4c669305124912bee4d2.jpg,"189,336,362,498",bottom,0.8962948322296143
https://i.pinimg.com/736x/1a/65/21/1a65212dd1e22a7e0e9fcb46c784e3b9.jpg,http://localhost:8000/images/1009db8fcb3e46059eb7c202c8712474.jpg,"147,148,379,387",top,0.8416287302970886
https://i.pinimg.com/736x/df/29/4c/df294c3d42dc7b5021ee50ec58d19859.jpg,http://localhost:8000/images/7d7e95b1b1d44708ae244cadec6b7c39.jpg,"470,18,658,222",top,0.7602469325065613
https://i.pinimg.com/736x/df/29/4c/df294c3d42dc7b5021ee50ec58d19859.jpg,http://localhost:8000/images/4ed45f82d3b44b97b09e71aa23484698.jpg,"179,1131,221,1209",outer,0.5923645496368408
https://i.pinimg.com/736x/df/29/4c/df294c3d42dc7b5021ee50ec58d19859.jpg,http://localhost:8000/images/f500ab94535a4eea873b6de40e8cae2f.jpg,"450,1151,502,1253",outer,0.4978782832622528
https://i.pinimg.com/736x/df/29/4c/df294c3d42dc7b5021ee50ec58d19859.jpg,http://localhost:8000/images/b3a9955ae15f4fe2b26a625724ed31c9.jpg,"504,179,635,305",bottom,0.44462165236473083
https://i.pinimg.com/736x/9f/1e/c0/9f1ec0a36a385b7b3028929d20257484.jpg,http://localhost:8000/images/d73e5820b38d4a6fb0a8d7c7473f7aa1.jpg,"169,780,266,902",outer,0.8334656357765198
https://i.pinimg.com/736x/9f/1e/c0/9f1ec0a36a385b7b3028929d20257484.jpg,http://localhost:8000/images/bfdf762a6f724a12b3a703696f5f7d0c.jpg,"159,338,515,837",bottom,0.6942821741104126
https://i.pinimg.com/736x/9f/1e/c0/9f1ec0a36a385b7b3028929d20257484.jpg,http://localhost:8000/images/08e038626d004410b134b9358b74d565.jpg,"147,151,554,642",shoes,0.64296555519104
https://i.pinimg.com/736x/9f/1e/c0/9f1ec0a36a385b7b3028929d20257484.jpg,http://localhost:8000/images/39f2059b17fe43889c3eae2963226dc6.jpg,"317,790,368,844",outer,0.578411877155304
https://i.pinimg.com/736x/9f/1e/c0/9f1ec0a36a385b7b3028929d20257484.jpg,http://localhost:8000/images/594ad530e0be48bcb7d4540ce62a24a7.jpg,"261,147,426,333",top,0.5216177105903625
https://i.pinimg.com/736x/9a/a7/b0/9aa7b03d43c7414c24e185928618ebd0.jpg,http://localhost:8000/images/3747076edc0f47f08a2de7d6912f7f2e.jpg,"378,1161,442,1294",outer,0.942221462726593
https://i.pinimg.com/736x/9a/a7/b0/9aa7b03d43c7414c24e185928618ebd0.jpg,http://localhost:8000/images/5ed470aa8c4b41968f14be0462e85580.jpg,"263,527,547,1173",bottom,0.9116066694259644
https://i.pinimg.com/736x/9a/a7/b0/9aa7b03d43c7414c24e185928618ebd0.jpg,http://localhost:8000/images/8ae78b02eac54b4c975c22b67dba166b.jpg,"177,305,631,1096",shoes,0.8799635171890259
https://i.pinimg.com/736x/9a/a7/b0/9aa7b03d43c7414c24e185928618ebd0.jpg,http://localhost:8000/images/c1217437a87a478aa8e21478ea1f7b12.jpg,"321,286,487,544",top,0.8187791109085083
https://i.pinimg.com/736x/9a/a7/b0/9aa7b03d43c7414c24e185928618ebd0.jpg,http://localhost:8000/images/ca13d33ecb9047c597bd2f84aedf4863.jpg,"366,1150,392,1238",outer,0.8338713049888611
https://i.pinimg.com/736x/c5/5d/b8/c55db803149545ffc75564310fba0f80.jpg,http://localhost:8000/images/45f6943cea9f4e47bac783f88c0275b1.jpg,"77,693,232,928",outer,0.9197534918785095
https://i.pinimg.com/736x/c5/5d/b8/c55db803149545ffc75564310fba0f80.jpg,http://localhost:8000/images/aaac929ee96748cebead4c5c9c55bd7e.jpg,"138,61,704,623",shoes,0.8817078471183777
https://i.pinimg.com/736x/c5/5d/b8/c55db803149545ffc75564310fba0f80.jpg,http://localhost:8000/images/dcaef71955bf437197f874c0ecdfa9f3.jpg,"462,95,554,450",bag,0.8770548701286316
https://i.pinimg.com/736x/c5/5d/b8/c55db803149545ffc75564310fba0f80.jpg,http://localhost:8000/images/d0095d6d25404061a1df5f9e9fdb7ee6.jpg,"340,87,436,364",top,0.7495461106300354
https://i.pinimg.com/736x/c5/5d/b8/c55db803149545ffc75564310fba0f80.jpg,http://localhost:8000/images/c38edbc8df7a46529a0c4d9338353e68.jpg,"213,366,580,829",bottom,0.6909215450286865
https://i.pinimg.com/736x/c5/5d/b8/c55db803149545ffc75564310fba0f80.jpg,http://localhost:8000/images/c3bf15ab346a4f51a844f3c6156cfe0c.jpg,"362,792,485,931",bottom,0.48342716693878174
https://i.pinimg.com/736x/ba/1f/f0/ba1ff003e266d1b8cb9b97bac4de782e.jpg,http://localhost:8000/images/c677c6b49dc54de08beacc1fca435b50.jpg,"250,547,283,612",outer,0.8424891233444214
https://i.pinimg.com/736x/ba/1f/f0/ba1ff003e266d1b8cb9b97bac4de782e.jpg,http://localhost:8000/images/12aebb7f1480419fb454b9351f282b91.jpg,"276,548,311,612",outer,0.7791168093681335
https://i.pinimg.com/736x/ba/1f/f0/ba1ff003e266d1b8cb9b97bac4de782e.jpg,http://localhost:8000/images/0944dc1c405f41858a19fc51d5e2d7f6.jpg,"223,190,327,558",dress,0.6542551517486572
https://i.pinimg.com/736x/5b/12/2f/5b122f41215c8965c554c1594a488a86.jpg,http://localhost:8000/images/cfa199f793274330bac45f44d04d3bce.jpg,"365,560,467,1003",bag,0.8312699198722839
https://i.pinimg.com/736x/5b/12/2f/5b122f41215c8965c554c1594a488a86.jpg,http://localhost:8000/images/15c8d7dbea564196afb5f6fb3b59050a.jpg,"66,184,355,871",shoes,0.8103862404823303
