origin,crop_url,box,label,score
https://i.pinimg.com/736x/f0/a3/03/f0a303dadacb992b9e574f537ae0d6b5.jpg,http://localhost:8000/images/53e3c028ad2849da8cb5ea50db0e73b1.jpg,"234,318,476,575",top,0.8821569085121155
https://i.pinimg.com/736x/f0/a3/03/f0a303dadacb992b9e574f537ae0d6b5.jpg,http://localhost:8000/images/772e80d6765b4d658a534dfaf9cd3cc2.jpg,"214,195,363,266",hat,0.7791345119476318
https://i.pinimg.com/736x/f0/a3/03/f0a303dadacb992b9e574f537ae0d6b5.jpg,http://localhost:8000/images/0cd9ec40867048c9815880b30c5d3ed8.jpg,"108,584,265,826",shoes,0.5944900512695312
https://i.pinimg.com/736x/ed/49/0a/ed490a42bafbd95dd6348aaff8bac9bf.jpg,http://localhost:8000/images/45dcc4df4e5241e79bdab8a8ddc048e7.jpg,"67,997,213,1073",outer,0.9058728218078613
https://i.pinimg.com/736x/ed/49/0a/ed490a42bafbd95dd6348aaff8bac9bf.jpg,http://localhost:8000/images/89a9a993419d46ab8060ee04499cc494.jpg,"342,452,440,526",hat,0.7999110221862793
https://i.pinimg.com/736x/ed/49/0a/ed490a42bafbd95dd6348aaff8bac9bf.jpg,http://localhost:8000/images/2feab4b59e904999b65d3177a7a1c17d.jpg,"95,644,591,1003",bottom,0.6113654971122742
https://i.pinimg.com/736x/ed/49/0a/ed490a42bafbd95dd6348aaff8bac9bf.jpg,http://localhost:8000/images/ba8ec039cb7046f28c2bad447a264cb7.jpg,"327,547,504,795",top,0.5205734968185425
https://i.pinimg.com/736x/ed/49/0a/ed490a42bafbd95dd6348aaff8bac9bf.jpg,http://localhost:8000/images/356864e161e84fddb83353ca1ac8785c.jpg,"41,735,163,811",outer,0.6805377006530762
https://i.pinimg.com/736x/be/92/6f/be926f43b6bb62f850c70c2747cab2eb.jpg,http://localhost:8000/images/d8b6754ee08a4b9487e0ab2200ecc7db.jpg,"285,605,454,706",outer,0.9493026733398438
https://i.pinimg.com/736x/be/92/6f/be926f43b6bb62f850c70c2747cab2eb.jpg,http://localhost:8000/images/37da441e61574ba5ae01b4ad198da6ef.jpg,"162,710,275,842",outer,0.9075432419776917
https://i.pinimg.com/736x/be/92/6f/be926f43b6bb62f850c70c2747cab2eb.jpg,http://localhost:8000/images/e26aab7d13324b8e98cc319cfdbce9fe.jpg,"65,289,435,660",bottom,0.7294173240661621
https://i.pinimg.com/736x/c2/17/57/c21757c18167e5f0911eefc1887217e2.jpg,http://localhost:8000/images/16074d308509416fa3b21269a9579c8f.jpg,"393,1268,485,1341",outer,0.9123436212539673
